word_norm,word_original,num_entries,num_definitions
cartoon,Cartoon,2,2
cartulary,Cartulary,2,2
carucage,Carucage,2,2
caryatid,Caryatid,2,2
caryophyllaceous,Caryophyllaceous,2,2
case knife,Case knife,2,2
case-bay,Case-bay,2,2
caseharden,Caseharden,2,2
casehardened,Casehardened,2,2
casemate,Casemate,2,2
cashmere,Cashmere,2,2
cassava,Cassava,2,2
casserole,Casserole,2,2
cassia,Cassia,2,2
cassidony,Cassidony,2,2
cassock,Cassock,2,2
caste,Caste,2,2
castellated,Castellated,2,2
castigate,Castigate,2,2
castigation,Castigation,2,2
castigatory,Castigatory,2,2
castilian,Castilian,2,2
castrate,Castrate,2,2
casuist,Casuist,2,2
casuistry,Casuistry,2,2
catacaustic,Catacaustic,2,2
cataclysm,Cataclysm,2,2
catadrome,Catadrome,2,2
catadromous,Catadromous,2,2
catalan,Catalan,2,2
catalectic,Catalectic,2,2
catalogue,Catalogue,2,2
catalytic,Catalytic,2,2
catapult,Catapult,2,2
catastasis,Catastasis,2,2
catawba,Catawba,2,2
catcher,Catcher,2,2
catchpenny,Catchpenny,2,2
catechise,Catechise,2,2
catechism,Catechism,2,2
categorical,Categorical,2,2
category,Category,2,2
catenary,Catenary,2,2
catenulate,Catenulate,2,2
caterpillar,Caterpillar,2,2
caterwaul,Caterwaul,2,2
caterwauling,Caterwauling,2,2
catgut,Catgut,2,2
catharical,Catharical,2,2
caucus,Caucus,2,2
caught,Caught,2,2
cauliflower,Cauliflower,2,2
causal,Causal,2,2
causality,Causality,2,2
causally,Causally,2,2
caustic,Caustic,2,2
caustical,Caustical,2,2
causticily,Causticily,2,2
cautel,Cautel,2,2
cautelous,Cautelous,2,2
cauterize,Cauterize,2,2
cautery,Cautery,2,2
cautioner,Cautioner,2,2
caverned,Caverned,2,2
caviling,Caviling,2,2
cavity,Cavity,2,2
caw,Caw,2,2
ceaseless,Ceaseless,2,2
cedar,Cedar,2,2
ceil,Ceil,2,2
celature,Celature,2,2
celebrated,Celebrated,2,2
celestine,Celestine,2,2
cellarage,Cellarage,2,2
celled,Celled,2,2
cellulose,Cellulose,2,2
celt,Celt,2,2
celtiberian,Celtiberian,2,2
celtic,Celtic,2,2
cementation,Cementation,2,2
censorial,Censorial,2,2
censorious,Censorious,2,2
census,Census,2,2
cental,Cental,2,2
centaur,Centaur,2,2
centenarian,Centenarian,2,2
centesimal,Centesimal,2,2
centigrade,Centigrade,2,2
centner,Centner,2,2
central,Central,2,2
centralism,Centralism,2,2
centuple,Centuple,2,2
centuriate,Centuriate,2,2
cephalalgic,Cephalalgic,2,2
cephalic,Cephalic,2,2
cephalotomy,Cephalotomy,2,2
ceramics,Ceramics,2,2
cerasin,Cerasin,2,2
cerasinous,Cerasinous,2,2
ceratobranchial,Ceratobranchial,2,2
ceratohyal,Ceratohyal,2,2
cerberus,Cerberus,2,2
cercarian,Cercarian,2,2
cere,Cere,2,2
cereal,Cereal,2,2
cerealia,Cerealia,2,2
cerebral,Cerebral,2,2
cerement,Cerement,2,2
ceremonious,Ceremonious,2,2
ceres,Ceres,2,2
cerin,Cerin,2,2
cerite,Cerite,2,2
cerography,Cerography,2,2
ceroplastic,Ceroplastic,2,2
cessor,Cessor,2,2
cestode,Cestode,2,2
cestoid,Cestoid,2,2
cestraciont,Cestraciont,2,2
ceylonese,Ceylonese,2,2
chablis,Chablis,2,2
chaetodont,Chaetodont,2,2
chaetopod,Chaetopod,2,2
chaffing,Chaffing,2,2
chafing,Chafing,2,2
chain stitch,Chain stitch,2,2
chain wheel,Chain wheel,2,2
chairman,Chairman,2,2
chaise,Chaise,2,2
chalaza,Chalaza,2,2
chaldaic,Chaldaic,2,2
chaldee,Chaldee,2,2
chalet,Chalet,2,2
chalkstone,Chalkstone,2,2
chalybean,Chalybean,2,2
chalybeate,Chalybeate,2,2
cham,Cham,2,2
chambered,Chambered,2,2
chamberer,Chamberer,2,2
chambering,Chambering,2,2
chambermaid,Chambermaid,2,2
chamfret,Chamfret,2,2
chamois,Chamois,2,2
champaign,Champaign,2,2
champerty,Champerty,2,2
chance-medley,Chance-medley,2,2
chancel,Chancel,2,2
chancery,Chancery,2,2
chandelier,Chandelier,2,2
chandler,Chandler,2,2
changeable,Changeable,2,2
chanting,Chanting,2,2
chantry,Chantry,2,2
chaparral,Chaparral,2,2
chapeau,Chapeau,2,2
chapelet,Chapelet,2,2
chapiter,Chapiter,2,2
chaplainship,Chaplainship,2,2
chapman,Chapman,2,2
chappion,Chappion,2,2
charactery,Charactery,2,2
charbon,Charbon,2,2
charcoal,Charcoal,2,2
chard,Chard,2,2
charioteer,Charioteer,2,2
chark,Chark,2,2
charmer,Charmer,2,2
charming,Charming,2,2
charnel,Charnel,2,2
charta,Charta,2,2
chartless,Chartless,2,2
chartreuse,Chartreuse,2,2
chasing,Chasing,2,2
chasm,Chasm,2,2
chasse,Chasse,2,2
chasseur,Chasseur,2,2
chasten,Chasten,2,2
chastened,Chastened,2,2
chasteness,Chasteness,2,2
chastise,Chastise,2,2
chateau,Chateau,2,2
chatoyant,Chatoyant,2,2
chatterer,Chatterer,2,2
chattering,Chattering,2,2
chatty,Chatty,2,2
chaun,Chaun,2,2
cheapen,Cheapen,2,2
cheater,Cheater,2,2
chebec,Chebec,2,2
checkage,Checkage,2,2
checkerwork,Checkerwork,2,2
checklaton,Checklaton,2,2
checkrein,Checkrein,2,2
cheerly,Cheerly,2,2
cheeseparing,Cheeseparing,2,2
chef,Chef,2,2
chelonian,Chelonian,2,2
chemical,Chemical,2,2
chemise,Chemise,2,2
cherimoyer,Cherimoyer,2,2
cherish,Cherish,2,2
cherubim,Cherubim,2,2
cherubin,Cherubin,2,2
chess,Chess,2,2
chested,Chested,2,2
chevalier,Chevalier,2,2
chevaux,Chevaux,2,2
cheveril,Cheveril,2,2
cheviot,Cheviot,2,2
chiaro-oscuro,Chiaro-oscuro,2,2
chicane,Chicane,2,2
chick-pea,Chick-pea,2,2
chicken,Chicken,2,2
chicory,Chicory,2,2
chiefly,Chiefly,2,2
chikara,Chikara,2,2
chilblain,Chilblain,2,2
childed,Childed,2,2
childing,Childing,2,2
childish,Childish,2,2
childly,Childly,2,2
children,Children,2,2
chiliasm,Chiliasm,2,2
chilling,Chilling,2,2
chimb,Chimb,2,2
chimera,Chimera,2,2
chin,Chin,2,2
china,China,2,2
chinch,Chinch,2,2
chipper,Chipper,2,2
chippy,Chippy,2,2
chirm,Chirm,2,2
chirograph,Chirograph,2,2
chirographist,Chirographist,2,2
chirography,Chirography,2,2
chirp,Chirp,2,2
chirping,Chirping,2,2
chiton,Chiton,2,2
chitter,Chitter,2,2
chitty,Chitty,2,2
chive,Chive,2,2
chloral,Chloral,2,2
chlorite,Chlorite,2,2
chloroform,Chloroform,2,2
chlorophane,Chlorophane,2,2
chlorosis,Chlorosis,2,2
chlorous,Chlorous,2,2
chocolate,Chocolate,2,2
choicely,Choicely,2,2
choke pear,Choke pear,2,2
choker,Choker,2,2
choky chokey,Choky Chokey,2,2
cholagogue,Cholagogue,2,2
choler,Choler,2,2
chondropterygian,Chondropterygian,2,2
chophouse,Chophouse,2,2
chopin,Chopin,2,2
choppy,Choppy,2,2
chops,Chops,2,2
choral,Choral,2,2
choree,Choree,2,2
choriambic,Choriambic,2,2
chorister,Chorister,2,2
chorographer,Chorographer,2,2
choroid,Choroid,2,2
chowchow,Chowchow,2,2
chrism,Chrism,2,2
chrisom,Chrisom,2,2
christcross,Christcross,2,2
christianism,Christianism,2,2
christianite,Christianite,2,2
christianly,Christianly,2,2
chromatic,Chromatic,2,2
chromatism,Chromatism,2,2
chromatophore,Chromatophore,2,2
chromatrope,Chromatrope,2,2
chromatype,Chromatype,2,2
chromite,Chromite,2,2
chromogen,Chromogen,2,2
chromotype,Chromotype,2,2
chronic,Chronic,2,2
chronogram,Chronogram,2,2
chronograph,Chronograph,2,2
chrysalid,Chrysalid,2,2
chrysography,Chrysography,2,2
chrysotype,Chrysotype,2,2
chuff,Chuff,2,2
chuffy,Chuffy,2,2
churchgoing,Churchgoing,2,2
churchwarden,Churchwarden,2,2
churlish,Churlish,2,2
cibation,Cibation,2,2
ciborium,Ciborium,2,2
cicatrize,Cicatrize,2,2
cicisbeo,Cicisbeo,2,2
cid,Cid,2,2
ciliary,Ciliary,2,2
cilician,Cilician,2,2
cimbrian,Cimbrian,2,2
cimbric,Cimbric,2,2
cimmerian,Cimmerian,2,2
cinch,Cinch,2,2
cinchona,Cinchona,2,2
cinnabar,Cinnabar,2,2
cinnamon,Cinnamon,2,2
cinquefoil,Cinquefoil,2,2
circassian,Circassian,2,2
circinate,Circinate,2,2
circination,Circination,2,2
circled,Circled,2,2
circumcise,Circumcise,2,2
circumduct,Circumduct,2,2
circumferentor,Circumferentor,2,2
circumflect,Circumflect,2,2
circumflexion,Circumflexion,2,2
circumstanced,Circumstanced,2,2
circumstantially,Circumstantially,2,2
circumstantiate,Circumstantiate,2,2
circumvallation,Circumvallation,2,2
circumvolve,Circumvolve,2,2
cirque,Cirque,2,2
cirrose,Cirrose,2,2
cirrous,Cirrous,2,2
cistercian,Cistercian,2,2
cistern,Cistern,2,2
cital,Cital,2,2
citied,Citied,2,2
citigrade,Citigrade,2,2
citrine,Citrine,2,2
civilization,Civilization,2,2
civilize,Civilize,2,2
civilized,Civilized,2,2
clabber,Clabber,2,2
clacker,Clacker,2,2
clairvoyant,Clairvoyant,2,2
clan,Clan,2,2
clapperclaw,Clapperclaw,2,2
clarification,Clarification,2,2
clarifier,Clarifier,2,2
clary,Clary,2,2
classic,Classic,2,2
classicalism,Classicalism,2,2
classically,Classically,2,2
classis,Classis,2,2
classman,Classman,2,2
clastic,Clastic,2,2
clathrate,Clathrate,2,2
clause,Clause,2,2
clave,Clave,2,2
claver,Claver,2,2
clavicorn,Clavicorn,2,2
claviger,Claviger,2,2
clawed,Clawed,2,2
cleading,Cleading,2,2
cleanness,Cleanness,2,2
clear-cut,Clear-cut,2,2
clearer,Clearer,2,2
clee,Clee,2,2
clemency,Clemency,2,2
clepe,Clepe,2,2
clerical,Clerical,2,2
clerisy,Clerisy,2,2
clerkly,Clerkly,2,2
clew,Clew,2,2
clicker,Clicker,2,2
clicket,Clicket,2,2
clientage,Clientage,2,2
cliff,Cliff,2,2
climbing,Climbing,2,2
clincher,Clincher,2,2
clingstone,Clingstone,2,2
clinodiagonal,Clinodiagonal,2,2
clinometric,Clinometric,2,2
clinquant,Clinquant,2,2
clique,Clique,2,2
clogging,Clogging,2,2
clomb,Clomb,2,2
clong,Clong,2,2
closely,Closely,2,2
closh,Closh,2,2
clotbur,Clotbur,2,2
clothier,Clothier,2,2
clotted,Clotted,2,2
cloven,Cloven,2,2
clubbed,Clubbed,2,2
clubber,Clubber,2,2
clubbish,Clubbish,2,2
clubfist,Clubfist,2,2
clucking,Clucking,2,2
clumsy,Clumsy,2,2
clunch,Clunch,2,2
clypeate,Clypeate,2,2
co-unite,Co-unite,2,2
coacervate,Coacervate,2,2
coachman,Coachman,2,2
coact,Coact,2,2
coactive,Coactive,2,2
coadjutant,Coadjutant,2,2
coadjutor,Coadjutor,2,2
coadjuvant,Coadjuvant,2,2
coadventure,Coadventure,2,2
coagulated,Coagulated,2,2
coagulation,Coagulation,2,2
coalesce,Coalesce,2,2
coalite,Coalite,2,2
coalition,Coalition,2,2
coalpit,Coalpit,2,2
coarse,Coarse,2,2
coaster,Coaster,2,2
coax,Coax,2,2
cobalt,Cobalt,2,2
cobbing,Cobbing,2,2
cobby,Cobby,2,2
cobelligerent,Cobelligerent,2,2
cobnut,Cobnut,2,2
cobra,Cobra,2,2
cocagne,Cocagne,2,2
cochleare,Cochleare,2,2
cockal,Cockal,2,2
cockeye,Cockeye,2,2
cockfighting,Cockfighting,2,2
cocking,Cocking,2,2
cockleshell,Cockleshell,2,2
cockshy,Cockshy,2,2
cocksure,Cocksure,2,2
cocoa,Cocoa,2,2
coddle,Coddle,2,2
code,Code,2,2
codger,Codger,2,2
coelenterate,Coelenterate,2,2
coelodont,Coelodont,2,2
coequal,Coequal,2,2
coercion,Coercion,2,2
coeval,Coeval,2,2
coexistent,Coexistent,2,2
coexisting,Coexisting,2,2
cogent,Cogent,2,2
coggle,Coggle,2,2
cogitate,Cogitate,2,2
cogitative,Cogitative,2,2
cognition,Cognition,2,2
cognizable,Cognizable,2,2
cognomen,Cognomen,2,2
cognominal,Cognominal,2,2
cognoscible,Cognoscible,2,2
cohabit,Cohabit,2,2
cohabitation,Cohabitation,2,2
coherency,Coherency,2,2
cohesive,Cohesive,2,2
coigne,Coigne,2,2
coincident,Coincident,2,2
coiner,Coiner,2,2
coir,Coir,2,2
coistril,Coistril,2,2
coit,Coit,2,2
coke,Coke,2,2
cold-shut,Cold-shut,2,2
colewort,Colewort,2,2
colleague,Colleague,2,2
collectivist,Collectivist,2,2
collegiate,Collegiate,2,2
colletic,Colletic,2,2
collide,Collide,2,2
collied,Collied,2,2
collier,Collier,2,2
colliery,Colliery,2,2
colligation,Colligation,2,2
collimator,Collimator,2,2
colliquation,Colliquation,2,2
collision,Collision,2,2
collitigant,Collitigant,2,2
collocate,Collocate,2,2
collop,Collop,2,2
collophore,Collophore,2,2
colloquy,Colloquy,2,2
collusion,Collusion,2,2
collusive,Collusive,2,2
colon,Colon,2,2
colonize,Colonize,2,2
colorless,Colorless,2,2
colossal,Colossal,2,2
colossus,Colossus,2,2
colostrum,Colostrum,2,2
colubrine,Colubrine,2,2
columbarium,Columbarium,2,2
columbic,Columbic,2,2
combatant,Combatant,2,2
combativeness,Combativeness,2,2
combined,Combined,2,2
combust,Combust,2,2
comedian,Comedian,2,2
comestible,Comestible,2,2
comfit,Comfit,2,2
comical,Comical,2,2
comma,Comma,2,2
commemoration,Commemoration,2,2
commencement,Commencement,2,2
commensurately,Commensurately,2,2
commentary,Commentary,2,2
commentation,Commentation,2,2
commination,Commination,2,2
commissariat,Commissariat,2,2
commissioner,Commissioner,2,2
commissionnaire,Commissionnaire,2,2
committee,Committee,2,2
committer,Committer,2,2
commixture,Commixture,2,2
commonable,Commonable,2,2
commonalty,Commonalty,2,2
commonly,Commonly,2,2
commonness,Commonness,2,2
commorancy,Commorancy,2,2
commove,Commove,2,2
communicable,Communicable,2,2
communist,Communist,2,2
communistic,Communistic,2,2
compacted,Compacted,2,2
compartment,Compartment,2,2
compassed,Compassed,2,2
compassing,Compassing,2,2
compassion,Compassion,2,2
compatriot,Compatriot,2,2
compear,Compear,2,2
compeer,Compeer,2,2
compensative,Compensative,2,2
compensator,Compensator,2,2
competent,Competent,2,2
competitor,Competitor,2,2
compilation,Compilation,2,2
complanate,Complanate,2,2
complemental,Complemental,2,2
complementary,Complementary,2,2
completion,Completion,2,2
complexity,Complexity,2,2
compliance,Compliance,2,2
complication,Complication,2,2
complot,Complot,2,2
compone,Compone,2,2
component,Component,2,2
composed,Composed,2,2
composer,Composer,2,2
compositor,Compositor,2,2
comprehensible,Comprehensible,2,2
comprehensibly,Comprehensibly,2,2
comprobation,Comprobation,2,2
compromit,Compromit,2,2
comprovincial,Comprovincial,2,2
compulsory,Compulsory,2,2
compunction,Compunction,2,2
compurgation,Compurgation,2,2
computation,Computation,2,2
compute,Compute,2,2
concamerate,Concamerate,2,2
concameration,Concameration,2,2
concaved,Concaved,2,2
concavo-convex,Concavo-convex,2,2
concealed,Concealed,2,2
conceitedly,Conceitedly,2,2
concent,Concent,2,2
concentrativeness,Concentrativeness,2,2
concentre,Concentre,2,2
concentric,Concentric,2,2
concerned,Concerned,2,2
concerted,Concerted,2,2
concession,Concession,2,2
concha,Concha,2,2
conciliable,Conciliable,2,2
concionator,Concionator,2,2
concomitancy,Concomitancy,2,2
concomitant,Concomitant,2,2
concordat,Concordat,2,2
concorporate,Concorporate,2,2
concubinage,Concubinage,2,2
concubinary,Concubinary,2,2
concubine,Concubine,2,2
concupiscible,Concupiscible,2,2
concurring,Concurring,2,2
concuss,Concuss,2,2
condensate,Condensate,2,2
condescend,Condescend,2,2
condign,Condign,2,2
condite,Condite,2,2
condole,Condole,2,2
condolement,Condolement,2,2
condonation,Condonation,2,2
condone,Condone,2,2
conduce,Conduce,2,2
conductibility,Conductibility,2,2
coney,Coney,2,2
confectionary,Confectionary,2,2
confectioner,Confectioner,2,2
confectionery,Confectionery,2,2
confederation,Confederation,2,2
conferee,Conferee,2,2
conferrer,Conferrer,2,2
confessional,Confessional,2,2
confessionary,Confessionary,2,2
confessor,Confessor,2,2
confide,Confide,2,2
confidential,Confidential,2,2
confiding,Confiding,2,2
configuration,Configuration,2,2
confinement,Confinement,2,2
confiner,Confiner,2,2
confirmatory,Confirmatory,2,2
confiscate,Confiscate,2,2
conflicting,Conflicting,2,2
confluence,Confluence,2,2
conflux,Conflux,2,2
conformability,Conformability,2,2
conformation,Conformation,2,2
conformity,Conformity,2,2
confucian,Confucian,2,2
congealment,Congealment,2,2
congee,Congee,2,2
congenial,Congenial,2,2
congest,Congest,2,2
congested,Congested,2,2
congestion,Congestion,2,2
congius,Congius,2,2
conglobate,Conglobate,2,2
conglobation,Conglobation,2,2
conglobe,Conglobe,2,2
congratulate,Congratulate,2,2
congregational,Congregational,2,2
congregationalism,Congregationalism,2,2
conical,Conical,2,2
conics,Conics,2,2
coniferous,Coniferous,2,2
conium,Conium,2,2
conject,Conject,2,2
conjecturally,Conjecturally,2,2
conjoin,Conjoin,2,2
conjoined,Conjoined,2,2
conjunct,Conjunct,2,2
conjunctival,Conjunctival,2,2
conjunctive,Conjunctive,2,2
conjuncture,Conjuncture,2,2
connatural,Connatural,2,2
connivance,Connivance,2,2
connivent,Connivent,2,2
connotative,Connotative,2,2
connote,Connote,2,2
conscientious,Conscientious,2,2
consectary,Consectary,2,2
consecution,Consecution,2,2
consensual,Consensual,2,2
consequential,Consequential,2,2
considerate,Considerate,2,2
consigne,Consigne,2,2
consociation,Consociation,2,2
consolatory,Consolatory,2,2
consoling,Consoling,2,2
consopite,Consopite,2,2
conspicuous,Conspicuous,2,2
constable,Constable,2,2
constablery,Constablery,2,2
constabulary,Constabulary,2,2
constancy,Constancy,2,2
constipation,Constipation,2,2
constitutionality,Constitutionality,2,2
constitutionally,Constitutionally,2,2
constitutive,Constitutive,2,2
constrained,Constrained,2,2
constriction,Constriction,2,2
constructive,Constructive,2,2
constructiveness,Constructiveness,2,2
construe,Construe,2,2
consubstantiation,Consubstantiation,2,2
consulship,Consulship,2,2
consultation,Consultation,2,2
consulting,Consulting,2,2
consume,Consume,2,2
consummate,Consummate,2,2
contaminate,Contaminate,2,2
contango,Contango,2,2
contek,Contek,2,2
contemperation,Contemperation,2,2
contestation,Contestation,2,2
contignation,Contignation,2,2
continual,Continual,2,2
continually,Continually,2,2
continuant,Continuant,2,2
continuate,Continuate,2,2
continuation,Continuation,2,2
continuative,Continuative,2,2
continued,Continued,2,2
continuous,Continuous,2,2
contline,Contline,2,2
contour,Contour,2,2
contractility,Contractility,2,2
contradiction,Contradiction,2,2
contradictions,Contradictions,2,2
contraposition,Contraposition,2,2
contraries,Contraries,2,2
contrariety,Contrariety,2,2
contrariwise,Contrariwise,2,2
contrastimulant,Contrastimulant,2,2
contravene,Contravene,2,2
contributary,Contributary,2,2
contributory,Contributory,2,2
contrition,Contrition,2,2
contrivance,Contrivance,2,2
contrive,Contrive,2,2
controlment,Controlment,2,2
controversal,Controversal,2,2
controverse,Controverse,2,2
contumacious,Contumacious,2,2
contumacy,Contumacy,2,2
contumelious,Contumelious,2,2
contuse,Contuse,2,2
contusion,Contusion,2,2
conundrum,Conundrum,2,2
conus,Conus,2,2
convalesced,Convalesced,2,2
convection,Convection,2,2
convenable,Convenable,2,2
convener,Convener,2,2
conventicle,Conventicle,2,2
conventionalism,Conventionalism,2,2
conventionalist,Conventionalist,2,2
conventionalization,Conventionalization,2,2
conventual,Conventual,2,2
converge,Converge,2,2
converging,Converging,2,2
conversive,Conversive,2,2
converter,Converter,2,2
convertible,Convertible,2,2
convex,Convex,2,2
conveyer,Conveyer,2,2
convincible,Convincible,2,2
convive,Convive,2,2
convoluted,Convoluted,2,2
convulse,Convulse,2,2
convulsion,Convulsion,2,2
convulsionary,Convulsionary,2,2
coo,Coo,2,2
cookery,Cookery,2,2
cooler,Cooler,2,2
cooling,Cooling,2,2
coolly,Coolly,2,2
coolness,Coolness,2,2
coomb,Coomb,2,2
cooperation,Cooperation,2,2
coopery,Coopery,2,2
coordination,Coordination,2,2
cooter,Cooter,2,2
copartnership,Copartnership,2,2
coped,Coped,2,2
copepod,Copepod,2,2
copier,Copier,2,2
coping,Coping,2,2
coplatry,Coplatry,2,2
copperhead,Copperhead,2,2
copperplate,Copperplate,2,2
copperworm,Copperworm,2,2
coptic,Coptic,2,2
copts,Copts,2,2
copula,Copula,2,2
copulation,Copulation,2,2
copyhold,Copyhold,2,2
copying,Copying,2,2
copyright,Copyright,2,2
coquelicot,Coquelicot,2,2
coquet,Coquet,2,2
coquette,Coquette,2,2
cor/niculate,Cor/niculate,2,2
corallite,Corallite,2,2
corb,Corb,2,2
corban,Corban,2,2
corbel,Corbel,2,2
corbell,Corbell,2,2
corby,Corby,2,2
cordelier,Cordelier,2,2
cordiality,Cordiality,2,2
coriaceous,Coriaceous,2,2
corinth,Corinth,2,2
corival,Corival,2,2
corked,Corked,2,2
corkscrew,Corkscrew,2,2
corky,Corky,2,2
corm,Corm,2,2
cormorant,Cormorant,2,2
cormus,Cormus,2,2
corncutter,Corncutter,2,2
cornel,Cornel,2,2
corneocalcareous,Corneocalcareous,2,2
cornin,Cornin,2,2
cornish,Cornish,2,2
cornucopia,Cornucopia,2,2
cornuted,Cornuted,2,2
corollary,Corollary,2,2
coronation,Coronation,2,2
coronel,Coronel,2,2
coronis,Coronis,2,2
corporality,Corporality,2,2
corporately,Corporately,2,2
corpse,Corpse,2,2
corpulency,Corpulency,2,2
corpulent,Corpulent,2,2
corpuscle,Corpuscle,2,2
corpuscularian,Corpuscularian,2,2
corrade,Corrade,2,2
corral,Corral,2,2
corridor,Corridor,2,2
corroborant,Corroborant,2,2
corroboration,Corroboration,2,2
corroborative,Corroborative,2,2
corrodent,Corrodent,2,2
corrugate,Corrugate,2,2
corsage,Corsage,2,2
corsair,Corsair,2,2
corse,Corse,2,2
corselet,Corselet,2,2
corticiferous,Corticiferous,2,2
coruscation,Coruscation,2,2
corymb,Corymb,2,2
cosher,Cosher,2,2
cosignitary,Cosignitary,2,2
cosinage,Cosinage,2,2
cosmetic,Cosmetic,2,2
cosmically,Cosmically,2,2
cosmos,Cosmos,2,2
coss,Coss,2,2
cosset,Cosset,2,2
costal,Costal,2,2
costard,Costard,2,2
costiveness,Costiveness,2,2
costly,Costly,2,2
cotemporary,Cotemporary,2,2
cothurnated,Cothurnated,2,2
cotquean,Cotquean,2,2
cottager,Cottager,2,2
cottoid,Cottoid,2,2
cottony,Cottony,2,2
cotyledon,Cotyledon,2,2
cotyloid,Cotyloid,2,2
couchant,Couchant,2,2
couche,Couche,2,2
could,Could,2,2
coulee,Coulee,2,2
coulisse,Coulisse,2,2
couloir,Couloir,2,2
counselable,Counselable,2,2
countenance,Countenance,2,2
counter brace,Counter brace,2,2
counteractive,Counteractive,2,2
counterbrace,Counterbrace,2,2
counterbuff,Counterbuff,2,2
countercharm,Countercharm,2,2
countercurrent,Countercurrent,2,2
counterfeiter,Counterfeiter,2,2
counterfoil,Counterfoil,2,2
counterfort,Counterfort,2,2
countermove,Countermove,2,2
countermure,Countermure,2,2
counterpane,Counterpane,2,2
counterplot,Counterplot,2,2
countertime,Countertime,2,2
countervail,Countervail,2,2
counterview,Counterview,2,2
coupe,Coupe,2,2
couple-close,Couple-close,2,2
coupon,Coupon,2,2
courb,Courb,2,2
courier,Courier,2,2
coursing,Coursing,2,2
court-martial,Court-martial,2,2
courtehouse,Courtehouse,2,2
courtier,Courtier,2,2
coussinet,Coussinet,2,2
covenanter,Covenanter,2,2
covenanting,Covenanting,2,2
covering,Covering,2,2
coverture,Coverture,2,2
covetous,Covetous,2,2
covetousness,Covetousness,2,2
covin,Covin,2,2
cowboy,Cowboy,2,2
cower,Cower,2,2
cowish,Cowish,2,2
cowrie,Cowrie,2,2
cowslip,Cowslip,2,2
cozen,Cozen,2,2
crambo,Crambo,2,2
crampoons,Crampoons,2,2
crampy,Crampy,2,2
cranage,Cranage,2,2
crane's-bill,Crane's-bill,2,2
crania,Crania,2,2
crankness,Crankness,2,2
crannied,Crannied,2,2
crapaudine,Crapaudine,2,2
crape,Crape,2,2
crashing,Crashing,2,2
crasis,Crasis,2,2
craving,Craving,2,2
craw,Craw,2,2
craziness,Craziness,2,2
creaght,Creaght,2,2
creaking,Creaking,2,2
creasing,Creasing,2,2
credent,Credent,2,2
creditor,Creditor,2,2
credulous,Credulous,2,2
creel,Creel,2,2
creephole,Creephole,2,2
creeple,Creeple,2,2
crefting,Crefting,2,2
cremaster,Cremaster,2,2
crematory,Crematory,2,2
crenation,Crenation,2,2
crenature,Crenature,2,2
crenelate,Crenelate,2,2
crenulation,Crenulation,2,2
creole,Creole,2,2
creolian,Creolian,2,2
creosote,Creosote,2,2
crept,Crept,2,2
crepusculous,Crepusculous,2,2
cresset,Cresset,2,2
crestfallen,Crestfallen,2,2
cresting,Cresting,2,2
cretan,Cretan,2,2
crevalle,Crevalle,2,2
crevasse,Crevasse,2,2
crevice,Crevice,2,2
cried,Cried,2,2
crier,Crier,2,2
criminate,Criminate,2,2
cringle,Cringle,2,2
crinite,Crinite,2,2
crinkled,Crinkled,2,2
crinoid,Crinoid,2,2
crinoline,Crinoline,2,2
crippled,Crippled,2,2
crippling,Crippling,2,2
crisis,Crisis,2,2
crispation,Crispation,2,2
crispin,Crispin,2,2
crispy,Crispy,2,2
crissal,Crissal,2,2
critically,Critically,2,2
criticalness,Criticalness,2,2
criticism,Criticism,2,2
croat,Croat,2,2
croatian,Croatian,2,2
crochet,Crochet,2,2
crocin,Crocin,2,2
crocket,Crocket,2,2
crocodile,Crocodile,2,2
crocodilian,Crocodilian,2,2
croconic,Croconic,2,2
crocus,Crocus,2,2
croise,Croise,2,2
crony,Crony,2,2
cross-purpose,Cross-purpose,2,2
cross-staff,Cross-staff,2,2
crossbarred,Crossbarred,2,2
crossbeam,Crossbeam,2,2
crossbill,Crossbill,2,2
crossbite,Crossbite,2,2
crossbreed,Crossbreed,2,2
crossette,Crossette,2,2
crossgrained,Crossgrained,2,2
crossopterygian,Crossopterygian,2,2
crosspiece,Crosspiece,2,2
crossrow,Crossrow,2,2
crotch,Crotch,2,2
crotched,Crotched,2,2
crouched,Crouched,2,2
croup,Croup,2,2
croupier,Croupier,2,2
crowder,Crowder,2,2
crowner,Crowner,2,2
crownet,Crownet,2,2
